frame,x,y,z,hand
0,0.2054082602262497,0.44829627871513367,9.328757499815765e-08,Left
0,0.20300127565860748,0.41959452629089355,-0.006111450027674437,Left
0,0.19521358609199524,0.3983915448188782,-0.009769752621650696,Left
0,0.18861277401447296,0.3832942843437195,-0.013292917981743813,Left
0,0.18370983004570007,0.36974412202835083,-0.0171359833329916,Left
0,0.1730821430683136,0.40571969747543335,-0.007328829262405634,Left
0,0.15801474452018738,0.39357370138168335,-0.012815873138606548,Left
0,0.1490689218044281,0.38562002778053284,-0.01744050346314907,Left
0,0.14133809506893158,0.3788672685623169,-0.020841751247644424,Left
0,0.1695750504732132,0.4190441071987152,-0.008458524942398071,Left
0,0.1527058184146881,0.40600764751434326,-0.01353429351001978,Left
0,0.14199084043502808,0.39656928181648254,-0.01836560294032097,Left
0,0.13347011804580688,0.3888765573501587,-0.022124746814370155,Left
0,0.1687852293252945,0.43361565470695496,-0.010349221527576447,Left
0,0.1523832529783249,0.4225875437259674,-0.01520024798810482,Left
0,0.14221590757369995,0.41385477781295776,-0.019818387925624847,Left
0,0.13445748388767242,0.40642961859703064,-0.02322402037680149,Left
0,0.17030271887779236,0.44927623867988586,-0.012791990302503109,Left
0,0.15688671171665192,0.44545379281044006,-0.01735527813434601,Left
0,0.1478482484817505,0.44213274121284485,-0.020444994792342186,Left
0,0.1401224285364151,0.43864375352859497,-0.022790959104895592,Left
1,0.20244044065475464,0.4430370628833771,1.7247521100216545e-07,Left
1,0.20138531923294067,0.41057151556015015,-0.010489138774573803,Left
1,0.19554069638252258,0.38950636982917786,-0.017750326544046402,Left
1,0.1902826428413391,0.37721535563468933,-0.024809816852211952,Left
1,0.18490822613239288,0.3611745834350586,-0.032509952783584595,Left
1,0.17256903648376465,0.39744308590888977,-0.011501342058181763,Left
1,0.15833309292793274,0.38495829701423645,-0.018823958933353424,Left
1,0.14949068427085876,0.3762079179286957,-0.025328632444143295,Left
1,0.1423950344324112,0.36928871273994446,-0.030424097552895546,Left
1,0.17001621425151825,0.4126424193382263,-0.012615771032869816,Left
1,0.15306249260902405,0.3986762762069702,-0.019860954955220222,Left
1,0.14273642003536224,0.3878711462020874,-0.02756511978805065,Left
1,0.13396796584129333,0.3787018060684204,-0.03391087055206299,Left
1,0.16921475529670715,0.4277140498161316,-0.015050951391458511,Left
1,0.1528228223323822,0.4163145422935486,-0.02210528403520584,Left
1,0.142772376537323,0.4062327444553375,-0.02994690276682377,Left
1,0.13532648980617523,0.39790356159210205,-0.03614943474531174,Left
1,0.16951236128807068,0.4427416920661926,-0.01844065636396408,Left
1,0.1567424237728119,0.4375176727771759,-0.02496795356273651,Left
1,0.14779022336006165,0.4332750141620636,-0.030755959451198578,Left
1,0.1400361955165863,0.42917072772979736,-0.03583360090851784,Left
2,0.20312301814556122,0.43526700139045715,1.9114506244477525e-07,Left
2,0.20224151015281677,0.40340670943260193,-0.011380978859961033,Left
2,0.19674865901470184,0.3835872411727905,-0.019366540014743805,Left
2,0.19167537987232208,0.3715043067932129,-0.026996854692697525,Left
2,0.18595202267169952,0.35486650466918945,-0.035204607993364334,Left
2,0.17301489412784576,0.3900409936904907,-0.012065721675753593,Left
2,0.15885083377361298,0.3781115710735321,-0.019600752741098404,Left
2,0.14984194934368134,0.3686700165271759,-0.02619052119553089,Left
2,0.1428997814655304,0.36154356598854065,-0.03124014474451542,Left
2,0.1702898144721985,0.404945969581604,-0.012796023860573769,Left
2,0.15371033549308777,0.390985369682312,-0.02012503333389759,Left
2,0.14363349974155426,0.37939441204071045,-0.02751327119767666,Left
2,0.13523869216442108,0.36935290694236755,-0.03344570845365524,Left
2,0.16935333609580994,0.4198204278945923,-0.014941633678972721,Left
2,0.15292979776859283,0.4081041216850281,-0.02209586277604103,Left
2,0.14316758513450623,0.39758962392807007,-0.0293567031621933,Left
2,0.13594064116477966,0.38858136534690857,-0.03500771149992943,Left
2,0.1695244312286377,0.4349707365036011,-0.018133429810404778,Left
2,0.15688270330429077,0.42946958541870117,-0.024783693253993988,Left
2,0.1483335793018341,0.4245029389858246,-0.030167657881975174,Left
2,0.1410512924194336,0.41962599754333496,-0.0347529761493206,Left
3,0.20464344322681427,0.4283352494239807,1.5544115683496784e-07,Left
3,0.20420661568641663,0.397539347410202,-0.010142377577722073,Left
3,0.19876545667648315,0.3761206269264221,-0.016562828794121742,Left
3,0.19348081946372986,0.3632664382457733,-0.02249501831829548,Left
3,0.18842794001102448,0.3476092517375946,-0.028904598206281662,Left
3,0.17554937303066254,0.38271886110305786,-0.011444729752838612,Left
3,0.16133709251880646,0.37005501985549927,-0.018742771819233894,Left
3,0.1526537388563156,0.3609396517276764,-0.024981778115034103,Left
3,0.14537693560123444,0.3534719944000244,-0.029635878279805183,Left
3,0.17210134863853455,0.3970220685005188,-0.011860599741339684,Left
3,0.15569010376930237,0.38272571563720703,-0.01904028281569481,Left
3,0.14547137916088104,0.3712148666381836,-0.026007194072008133,Left
3,0.13710913062095642,0.3618875741958618,-0.0314166322350502,Left
3,0.17091579735279083,0.4118199944496155,-0.01346086710691452,Left
3,0.15475225448608398,0.3999570310115814,-0.02030988596379757,Left
3,0.14506404101848602,0.39000338315963745,-0.027016308158636093,Left
3,0.1376975178718567,0.3813822865486145,-0.031980860978364944,Left
3,0.17109203338623047,0.4267658293247223,-0.015938036143779755,Left
3,0.15829280018806458,0.4207219183444977,-0.022137032821774483,Left
3,0.1497393548488617,0.41585880517959595,-0.026968959718942642,Left
3,0.1422780305147171,0.4106455445289612,-0.030864566564559937,Left
4,0.20899856090545654,0.41444191336631775,1.451930700113735e-07,Left
4,0.2094523012638092,0.3847769796848297,-0.010406170971691608,Left
4,0.20420943200588226,0.36390408873558044,-0.01722901500761509,Left
4,0.1989929974079132,0.3501257598400116,-0.023382557556033134,Left
4,0.19492760300636292,0.3325793445110321,-0.030034488067030907,Left
4,0.18061327934265137,0.3665273189544678,-0.013173965737223625,Left
4,0.16675466299057007,0.3528154492378235,-0.02078133076429367,Left
4,0.15828904509544373,0.3430262804031372,-0.026936456561088562,Left
4,0.15119905769824982,0.3350011706352234,-0.03144978731870651,Left
4,0.17675499618053436,0.38013583421707153,-0.013368695974349976,Left
4,0.1605614274740219,0.3645598292350769,-0.020558658987283707,Left
4,0.150529146194458,0.35255610942840576,-0.026916993781924248,Left
4,0.1423705816268921,0.34270963072776794,-0.03188814967870712,Left
4,0.17521338164806366,0.39465925097465515,-0.014665269292891026,Left
4,0.15948346257209778,0.38023075461387634,-0.02130262553691864,Left
4,0.14977525174617767,0.36945125460624695,-0.02730848267674446,Left
4,0.14249931275844574,0.3600883185863495,-0.03185906261205673,Left
4,0.17521511018276215,0.4096165895462036,-0.0168546624481678,Left
4,0.1625225692987442,0.4016133248806,-0.022841686382889748,Left
4,0.15407991409301758,0.3953840434551239,-0.027182938531041145,Left
4,0.14685480296611786,0.38901618123054504,-0.03071780316531658,Left
5,0.215042844414711,0.4004938006401062,1.3430103251721448e-07,Left
5,0.21617230772972107,0.3715985119342804,-0.012057330459356308,Left
5,0.21153394877910614,0.35025283694267273,-0.018988510593771935,Left
5,0.20587311685085297,0.3365637958049774,-0.024785183370113373,Left
5,0.20251308381557465,0.3190547227859497,-0.030928343534469604,Left
5,0.18731749057769775,0.3505058288574219,-0.013601019978523254,Left
5,0.17392171919345856,0.3358299434185028,-0.020924394950270653,Left
5,0.16568070650100708,0.32595258951187134,-0.026926856487989426,Left
5,0.15848644077777863,0.3174401819705963,-0.03130345046520233,Left
5,0.18308275938034058,0.3627299964427948,-0.012395906262099743,Left
5,0.16764812171459198,0.34685489535331726,-0.01934143155813217,Left
5,0.15793950855731964,0.33456534147262573,-0.025549456477165222,Left
5,0.1499539017677307,0.3242192268371582,-0.030308449640870094,Left
5,0.18139345943927765,0.376380980014801,-0.012382904067635536,Left
5,0.16654613614082336,0.3617151081562042,-0.018815835937857628,Left
5,0.15717482566833496,0.35031723976135254,-0.024646040052175522,Left
5,0.15005432069301605,0.34018510580062866,-0.028904445469379425,Left
5,0.18118104338645935,0.39122843742370605,-0.013383325189352036,Left
5,0.16882455348968506,0.38281601667404175,-0.01906101033091545,Left
5,0.16044928133487701,0.3759709298610687,-0.02321566641330719,Left
5,0.15326106548309326,0.36886751651763916,-0.026489268988370895,Left
6,0.6572445034980774,0.4006640911102295,6.52994813776786e-08,Right
6,0.6579175591468811,0.37590762972831726,-0.00438709557056427,Right
6,0.6654117107391357,0.35301899909973145,-0.007056065369397402,Right
6,0.6717415452003479,0.33620715141296387,-0.009645478799939156,Right
6,0.6735393404960632,0.3210891783237457,-0.012410798110067844,Right
6,0.6862364411354065,0.3588452637195587,-0.004481071140617132,Right
6,0.6999028325080872,0.3447874188423157,-0.009278493002057076,Right
6,0.7084053158760071,0.3365624248981476,-0.01342808548361063,Right
6,0.715621292591095,0.3302597403526306,-0.016396552324295044,Right
6,0.6905457377433777,0.37105196714401245,-0.005937947425991297,Right
6,0.706629753112793,0.35716575384140015,-0.009790093638002872,Right
6,0.716465413570404,0.3487025499343872,-0.013378003612160683,Right
6,0.724575936794281,0.3421037793159485,-0.016039885580539703,Right
6,0.6920751929283142,0.3851216435432434,-0.008051853626966476,Right
6,0.7078775763511658,0.37428680062294006,-0.011946534737944603,Right
6,0.7170512676239014,0.36681196093559265,-0.014429723843932152,Right
6,0.7245413661003113,0.36025047302246094,-0.016219520941376686,Right
6,0.6910903453826904,0.40104618668556213,-0.010645884089171886,Right
6,0.7035982608795166,0.3981366753578186,-0.013927076011896133,Right
6,0.7112596035003662,0.3944472372531891,-0.015022899955511093,Right
6,0.717677116394043,0.39036548137664795,-0.015762554481625557,Right
6,0.22375106811523438,0.3837847113609314,7.493974862882169e-08,Left
6,0.22418388724327087,0.3591257631778717,-0.002909820294007659,Left
6,0.21712295711040497,0.33681610226631165,-0.004413636401295662,Left
6,0.2116861343383789,0.32080814242362976,-0.006233277730643749,Left
6,0.20924444496631622,0.3074706196784973,-0.008190148510038853,Left
6,0.19347597658634186,0.3343483805656433,-0.002436285139992833,Left
6,0.18065139651298523,0.3189592957496643,-0.006446248851716518,Left
6,0.17305932939052582,0.3089679181575775,-0.009998957626521587,Left
6,0.1663605272769928,0.3002603054046631,-0.012536393478512764,Left
6,0.18894250690937042,0.34487974643707275,-0.004329212009906769,Left
6,0.17426642775535583,0.32784172892570496,-0.007631396409124136,Left
6,0.1654384732246399,0.3150372803211212,-0.010613825172185898,Left
6,0.15798579156398773,0.3040999472141266,-0.01280470471829176,Left
6,0.18710564076900482,0.35726824402809143,-0.00684143602848053,Left
6,0.1723780632019043,0.34139999747276306,-0.010053861886262894,Left
6,0.16399113833904266,0.3289918899536133,-0.012409338727593422,Left
6,0.15702779591083527,0.3183835446834564,-0.014018992893397808,Left
6,0.18765078485012054,0.3719264566898346,-0.009771074168384075,Left
6,0.17485806345939636,0.36291998624801636,-0.0127048809081316,Left
6,0.16703453660011292,0.3548995852470398,-0.013839857652783394,Left
6,0.1603248417377472,0.3473113775253296,-0.014533689245581627,Left
7,0.6529524326324463,0.38706323504447937,8.30678601460022e-08,Right
7,0.6537221670150757,0.3610478937625885,-0.0037837838754057884,Right
7,0.6608754992485046,0.33702313899993896,-0.005975802894681692,Right
7,0.6669475436210632,0.3205384910106659,-0.008295885287225246,Right
7,0.6692363023757935,0.30597376823425293,-0.010728953406214714,Right
7,0.6826593279838562,0.34115487337112427,-0.0023203666787594557,Right
7,0.6958890557289124,0.32551953196525574,-0.006478136871010065,Right
7,0.7042388916015625,0.31638163328170776,-0.010348202660679817,Right
7,0.7112888693809509,0.3098383843898773,-0.013094207271933556,Right
7,0.6874433159828186,0.3526225984096527,-0.0038371628616005182,Right
7,0.7028899788856506,0.3378172516822815,-0.006989828776568174,Right
7,0.7125691771507263,0.3278508484363556,-0.010330805554986,Right
7,0.7206641435623169,0.32004472613334656,-0.012822446413338184,Right
7,0.6894681453704834,0.3663836121559143,-0.00611519580706954,Right
7,0.7046602964401245,0.3551466166973114,-0.009026236832141876,Right
7,0.7135682106018066,0.3468291163444519,-0.011448802426457405,Right
7,0.7208703756332397,0.33938685059547424,-0.013298837468028069,Right
7,0.6889161467552185,0.38218382000923157,-0.00892476737499237,Right
7,0.7010340094566345,0.37815171480178833,-0.011273262090981007,Right
7,0.7083322405815125,0.3735886812210083,-0.012233532965183258,Right
7,0.7145612835884094,0.3686363101005554,-0.012934021651744843,Right
7,0.22880584001541138,0.3708391487598419,6.694388332562085e-08,Left
7,0.23004800081253052,0.3454916477203369,-0.002143442165106535,Left
